SaleDate,StoreID,ProductID,UnitsSold,Revenue
16/06/2021,1004,2008,4,39.57
22/07/2021,1002,2001,2,13.4
19/01/2022,1004,2010,4,17.51
03/05/2021,1005,2013,2,5.35
07/04/2020,1005,2005,3,18.81
18/05/2019,1004,2013,3,18.73
24/11/2022,1001,2003,2,19.89
21/07/2021,1001,2002,10,34.09
04/06/2020,1004,2019,2,13.27
04/12/2018,1001,2005,7,53.71
21/08/2021,1001,2003,5,26.28
29/04/2021,1002,2013,8,34.85
30/03/2020,1003,2017,8,73.15
09/01/2019,1001,2011,5,64.89
16/06/2020,1001,2010,4,26.52
08/12/2022,1004,2011,7,48.07
17/10/2018,1003,2005,7,48.81
11/02/2020,1004,2003,6,31.03
06/11/2019,1003,2015,5,27.85
23/09/2018,1004,2011,10,44.19
29/12/2020,1001,2005,10,117.65
12/09/2018,1004,2017,5,13.62
29/10/2022,1001,2012,8,21.76
27/07/2022,1004,2020,2,10.76
01/09/2020,1001,2005,1,9
20/01/2022,1005,2014,1,3.41
14/09/2020,1005,2011,8,85.07
31/07/2020,1004,2002,7,23.87
09/01/2019,1002,2016,7,31.15
23/05/2020,1004,2011,8,97.51
24/12/2022,1003,2003,2,11.27
26/08/2018,1002,2010,10,93.71
28/11/2020,1002,2008,4,14.67
16/03/2020,1002,2008,7,81
19/07/2022,1004,2013,8,58.03
29/03/2019,1003,2020,6,38.64
09/01/2019,1004,2015,7,74.19
25/12/2022,1001,2005,8,69.03
09/01/2021,1005,2011,1,10.29
16/11/2022,1001,2012,8,51.7
08/11/2020,1002,2018,7,30.14
02/07/2021,1003,2005,5,18.21
31/03/2019,1003,2020,4,37.19
02/08/2022,1003,2016,3,15.61
01/12/2018,1001,2008,5,54.55
30/05/2018,1002,2004,2,23.23
27/01/2020,1003,2017,6,50.49
29/10/2020,1002,2005,3,18.98
03/07/2019,1002,2013,5,27.81
01/05/2022,1005,2016,1,4.36
23/07/2018,1005,2011,10,73.12
11/11/2020,1003,2015,2,14.78
24/06/2018,1005,2017,6,61.89
27/09/2019,1002,2002,1,8.7
21/05/2022,1004,2017,4,33.6
11/10/2021,1001,2014,8,33.33
04/10/2021,1005,2007,3,21.28
09/12/2018,1005,2010,7,39.98
28/12/2019,1004,2019,1,5.61
26/11/2018,1003,2003,1,8.96
30/12/2022,1004,2002,7,46
11/05/2019,1005,2013,8,72.06
20/10/2018,1005,2015,6,46.58
16/09/2018,1002,2018,10,113.49
25/04/2020,1003,2013,2,12.35
19/06/2019,1004,2013,5,46.04
10/08/2020,1003,2002,7,65.59
20/02/2021,1004,2009,1,8.38
24/12/2020,1004,2020,4,25.63
07/07/2020,1003,2002,9,77.53
24/04/2019,1004,2013,9,45.96
29/06/2020,1004,2012,3,25.58
10/04/2022,1005,2003,4,75.49
20/11/2019,1005,2005,2,16.36
19/12/2020,1005,2012,10,89.07
13/01/2019,1003,2011,2,13.88
12/02/2020,1001,2001,5,17.59
11/08/2022,1004,2014,7,54.89
18/05/2019,1003,2001,10,69.86
21/04/2022,1001,2015,6,40.3
16/06/2021,1002,2016,7,92.79
03/11/2022,1003,2003,8,95.1
24/11/2020,1005,2001,3,15.43
17/01/2018,1003,2017,4,30.2
05/05/2021,1003,2012,7,61.09
09/01/2020,1003,2015,8,39.2
19/12/2018,1005,2003,10,86.53
20/03/2020,1002,2011,3,35.39
23/10/2019,1004,2015,1,10.03
02/07/2021,1004,2014,6,43.88
07/07/2021,1005,2018,4,33.16
07/12/2021,1005,2004,5,25.44
19/07/2020,1003,2005,9,112.59
03/09/2021,1003,2007,1,6.63
27/05/2020,1003,2010,5,48.88
29/12/2022,1003,2005,8,37.75
18/01/2020,1003,2018,5,24.38
10/03/2018,1004,2010,7,58.72
12/01/2018,1002,2017,3,13.77
19/09/2018,1004,2006,10,120.38
18/01/2020,1003,2014,1,5.26
05/02/2018,1004,2019,9,63.47
03/11/2022,1001,2020,2,16.08
05/01/2019,1001,2018,4,34.52
08/12/2019,1005,2018,4,14.23
05/02/2019,1001,2016,6,19.98
07/03/2022,1001,2003,6,57.19
17/07/2018,1005,2018,1,7.17
22/07/2020,1005,2005,1,8.27
17/02/2021,1005,2002,2,16.73
22/12/2021,1001,2011,6,25.27
06/10/2018,1003,2020,7,45.88
03/07/2020,1002,2011,6,23.33
26/03/2018,1004,2009,1,6.18
30/03/2021,1001,2009,10,50.84
15/09/2018,1005,2016,6,30.01
04/01/2019,1004,2004,8,29.4
09/05/2018,1005,2004,9,62.45
14/10/2021,1002,2008,9,117.15
20/11/2019,1002,2020,10,36.31
17/09/2019,1005,2004,9,50.84
06/08/2022,1002,2004,7,25.12
05/03/2019,1004,2016,5,25.19
23/09/2022,1003,2010,1,2.14
04/08/2018,1003,2005,10,39.04
24/02/2019,1001,2001,6,20.66
11/07/2021,1005,2015,3,10.19
10/02/2019,1002,2017,10,65.04
15/08/2018,1005,2004,1,5.97
23/09/2020,1001,2013,9,32.26
20/01/2021,1001,2006,1,5.19
07/05/2019,1005,2012,3,12.57
26/07/2018,1001,2011,9,34.15
19/04/2022,1002,2015,1,13.96
20/03/2022,1003,2008,8,62.94
26/09/2022,1004,2008,1,5.27
06/10/2020,1005,2010,9,37.29
26/08/2020,1005,2014,8,26.2
03/03/2021,1001,2014,2,20.59
18/04/2022,1002,2009,3,28.31
01/04/2018,1004,2001,5,19.35
27/11/2021,1003,2010,5,23.01
22/09/2019,1002,2019,7,24.14
21/04/2021,1005,2017,1,11.92
25/01/2018,1003,2018,1,4.77
21/04/2022,1003,2016,8,27.97
31/10/2021,1004,2018,10,77.35
21/05/2019,1004,2014,6,74.34
23/09/2019,1002,2010,10,28.45
23/03/2018,1002,2008,4,46.42
24/07/2022,1005,2012,10,55.18
04/12/2018,1002,2016,7,32.05
21/01/2020,1001,2011,5,27.59
09/05/2018,1002,2011,4,28.58
23/08/2022,1002,2004,3,22.79
28/05/2018,1003,2004,4,20.27
22/03/2018,1003,2013,3,21.28
30/07/2020,1004,2010,6,39.62
11/06/2019,1004,2010,7,64.5
11/07/2020,1001,2009,7,20.76
17/07/2020,1004,2006,10,60.02
02/04/2018,1004,2011,8,38.61
21/11/2018,1003,2012,2,13.82
02/05/2020,1005,2007,6,22.33
23/09/2020,1004,2010,1,8.07
02/07/2021,1003,2018,8,46.52
06/04/2019,1002,2018,7,27.21
07/06/2021,1002,2014,1,9.5
26/10/2020,1003,2015,1,6.78
05/03/2020,1005,2014,9,34.28
15/11/2019,1003,2011,5,13.14
12/12/2018,1004,2011,6,61.79
15/08/2022,1005,2020,8,93.51
03/08/2021,1004,2017,4,25.31
06/04/2022,1004,2003,7,49.55
08/05/2022,1003,2009,8,88.77
07/05/2018,1003,2016,6,41.03
24/03/2020,1004,2003,9,45.17
15/02/2021,1003,2011,8,55.78
11/05/2022,1002,2019,9,71.5
15/11/2022,1005,2009,9,68.33
27/05/2021,1002,2019,7,28.45
11/09/2019,1004,2004,9,120.23
28/05/2019,1002,2005,2,11.3
03/11/2019,1003,2010,10,59.63
17/10/2020,1003,2011,10,26.39
01/05/2019,1002,2019,2,19.74
08/08/2022,1005,2003,5,34.97
17/12/2022,1004,2008,9,39.95
07/04/2019,1004,2017,4,32.37
12/02/2019,1005,2012,6,56.51
06/02/2021,1004,2007,9,51.24
22/08/2019,1004,2013,6,37.01
06/12/2018,1004,2018,2,8.1
12/01/2021,1002,2020,9,30.81
13/02/2018,1004,2011,1,9.25
13/08/2021,1005,2008,7,35.52
05/05/2019,1002,2001,1,8.26
28/02/2022,1002,2015,10,46.21
27/03/2019,1002,2002,3,6.92
14/10/2019,1004,2003,5,53.71
23/02/2018,1005,2004,1,8.57
29/06/2022,1001,2018,6,48.02
22/12/2020,1005,2003,8,69.64
15/12/2021,1002,2013,8,82.2
11/09/2021,1004,2017,8,25.97
26/09/2018,1005,2018,10,105.45
31/08/2018,1005,2014,1,5.35
08/01/2021,1002,2017,4,40.11
12/07/2019,1005,2019,10,25.65
15/02/2019,1003,2015,4,17.05
28/02/2022,1001,2007,1,8.82
15/07/2021,1005,2013,6,27.4
31/10/2021,1002,2006,10,75.05
17/06/2020,1003,2019,6,52.39
06/03/2022,1002,2001,4,29.45
13/12/2019,1002,2012,1,8.86
19/05/2020,1002,2014,9,58.15
06/03/2022,1002,2019,1,7.57
30/07/2019,1003,2011,2,11.85
14/07/2021,1002,2020,8,27.69
18/05/2021,1002,2004,8,24.16
15/02/2018,1002,2003,3,4.74
26/02/2020,1003,2019,2,14.28
26/01/2020,1005,2010,2,14.05
13/05/2020,1001,2004,4,51.6
01/05/2022,1005,2007,2,14.64
27/06/2021,1002,2009,9,49.08
11/06/2022,1001,2013,8,49.98
08/04/2022,1001,2012,10,41.95
26/10/2022,1001,2017,3,32.31
09/07/2019,1005,2020,10,55.2
01/04/2020,1005,2006,10,106.78
31/03/2018,1004,2016,6,26.7
26/04/2020,1003,2013,6,36.24
03/08/2020,1005,2006,9,48.87
28/12/2019,1004,2009,6,47.64
08/10/2020,1004,2001,6,42.06
22/11/2022,1004,2018,2,11.05
11/05/2021,1003,2009,3,42.38
27/03/2021,1001,2015,3,18.94
26/02/2022,1002,2014,9,44.93
05/08/2020,1001,2005,5,38.03
16/06/2021,1004,2004,2,20.52
16/01/2018,1004,2005,6,44.73
14/11/2021,1003,2002,4,37.69
14/08/2022,1004,2012,8,36.03
23/06/2018,1002,2017,2,7.76
01/10/2018,1001,2020,10,62.49
14/12/2020,1003,2015,3,15.47
25/04/2022,1003,2014,6,53.6
12/03/2022,1004,2001,10,65.88
14/09/2021,1003,2012,1,3.01
06/09/2018,1005,2017,10,83.05
11/05/2022,1003,2008,8,45.49
08/11/2021,1005,2005,4,23.1
12/02/2019,1001,2013,7,48.48
27/03/2019,1003,2002,5,50.42
21/03/2020,1002,2009,1,6.12
26/06/2021,1004,2018,7,66.38
08/06/2020,1005,2017,8,27.65
06/12/2019,1005,2020,1,2.22
10/02/2021,1001,2012,10,67.98
25/12/2020,1001,2001,5,16.31
12/09/2022,1002,2003,5,37.73
21/07/2022,1003,2020,4,39.63
30/09/2020,1003,2007,1,2.64
01/01/2018,1002,2018,7,24.99
11/04/2021,1004,2001,2,9.58
26/10/2022,1004,2013,8,51.23
03/05/2021,1005,2005,2,12.01
09/11/2018,1004,2006,6,28.12
04/10/2020,1002,2004,6,68.12
16/11/2022,1005,2009,3,14.34
16/07/2022,1003,2007,5,23.7
02/04/2020,1005,2002,6,63.36
20/02/2018,1005,2013,7,48.96
31/10/2019,1003,2008,9,73.43
23/09/2018,1005,2020,6,38.25
26/08/2021,1002,2003,1,8.98
30/08/2020,1004,2016,8,31.11
02/05/2019,1001,2006,7,17.72
16/02/2020,1004,2012,3,19.28
01/07/2020,1001,2020,6,102.81
08/12/2020,1002,2014,3,23.79
24/05/2018,1003,2009,10,65.97
29/12/2021,1002,2020,6,38.75
15/05/2020,1001,2020,5,23.72
25/09/2019,1004,2003,6,63.11
24/09/2022,1001,2009,6,54.1
26/01/2018,1003,2008,7,36.36
12/07/2020,1001,2009,8,70.37
18/07/2018,1003,2005,9,48.37
08/05/2022,1005,2017,9,66.75
20/07/2020,1005,2013,1,5.37
20/03/2019,1003,2014,2,9.74
02/05/2018,1002,2020,10,66.25
03/12/2018,1003,2003,8,42.29
01/01/2021,1005,2010,2,11.27
02/08/2018,1005,2014,3,22.85
14/01/2022,1005,2002,9,47.09
13/11/2019,1001,2005,4,26.56
30/01/2018,1001,2015,8,27.87
15/12/2018,1004,2019,6,49.14
23/01/2021,1002,2008,9,75.26
27/02/2018,1003,2020,9,70.21
17/03/2019,1001,2018,10,57.47
04/03/2018,1001,2017,9,67.08
19/01/2020,1001,2002,2,19.13
31/10/2019,1004,2002,10,55.11
22/10/2019,1004,2011,2,10.24
23/03/2021,1005,2012,4,19.57
20/02/2022,1001,2016,9,43.73
25/09/2021,1002,2012,5,30.72
25/12/2020,1004,2013,9,25.17
11/02/2022,1005,2020,6,52.94
01/02/2020,1001,2005,1,7.22
20/06/2021,1002,2020,10,60.33
12/07/2018,1001,2004,2,5.41
03/02/2019,1003,2012,4,47.31
28/10/2018,1003,2007,3,19.21
13/10/2022,1001,2018,9,50.25
07/12/2020,1005,2002,4,28.3
12/02/2019,1003,2011,3,23.89
07/04/2018,1003,2004,9,66.26
18/03/2021,1003,2013,9,77.12
24/03/2021,1005,2010,1,8.39
03/03/2018,1005,2005,1,6.43
09/09/2018,1005,2002,2,20.78
28/05/2021,1001,2008,2,13.51
20/01/2021,1002,2020,4,14.85
18/03/2019,1001,2007,6,79.48
01/08/2018,1001,2016,9,78.37
26/06/2021,1003,2014,2,6.41
19/10/2021,1002,2008,9,49.65
03/03/2019,1005,2001,1,10.15
08/09/2022,1002,2006,4,19.27
29/04/2020,1005,2009,7,53.37
15/11/2018,1004,2005,1,5.61
08/01/2022,1005,2002,3,21.75
26/04/2022,1002,2008,4,17.92
25/05/2018,1001,2018,8,41.53
01/08/2018,1002,2015,2,9.51
01/08/2020,1002,2010,10,84.79
30/08/2019,1001,2010,5,28.67
29/12/2020,1004,2020,8,79.68
16/09/2022,1003,2006,4,20.55
28/08/2021,1001,2008,1,8.73
11/10/2022,1002,2017,9,53.94
20/05/2019,1004,2009,9,61.42
17/03/2018,1001,2004,3,22.38
03/05/2019,1004,2011,2,5.58
30/12/2021,1001,2014,3,16.87
30/11/2021,1003,2013,1,4.63
12/12/2018,1001,2013,10,39.4
12/11/2020,1005,2016,9,71.35
12/02/2019,1001,2002,10,95.61
15/08/2018,1004,2016,2,17.77
03/02/2022,1003,2020,1,8.44
19/08/2022,1005,2013,4,34.54
17/09/2019,1004,2019,1,11.97
15/08/2019,1005,2018,9,42.13
06/12/2022,1002,2001,9,35.59
20/08/2020,1004,2010,4,26.67
01/11/2019,1002,2006,1,6.42
27/07/2020,1004,2018,6,17.79
25/08/2022,1001,2020,3,27.69
12/08/2021,1001,2020,6,69.61
03/01/2018,1002,2009,5,58.74
20/08/2018,1002,2001,9,42.12
05/08/2020,1005,2002,5,65.84
12/04/2018,1002,2013,4,35.05
04/03/2018,1005,2014,6,31.73
07/01/2021,1003,2005,2,11.25
09/12/2018,1003,2004,3,16.78
30/09/2019,1002,2008,10,46.6
05/08/2019,1001,2017,6,41.63
29/09/2020,1003,2020,6,36.74
24/09/2019,1004,2020,6,16.75
23/11/2020,1004,2010,2,11.37
26/12/2022,1003,2015,7,66.44
11/06/2019,1004,2005,4,35.79
28/06/2022,1001,2002,7,89.45
09/06/2022,1005,2011,6,38.54
25/08/2021,1003,2011,4,19.84
13/03/2022,1001,2006,8,60.96
19/12/2018,1005,2008,8,66.92
05/02/2022,1001,2002,3,36.11
11/09/2019,1003,2015,1,5.85
13/03/2020,1005,2019,2,11.31
24/01/2021,1002,2013,1,3.51
22/01/2021,1001,2004,5,43.03
10/07/2020,1004,2012,9,63.75
09/03/2019,1002,2017,6,22.47
04/09/2019,1004,2019,5,26.95
17/12/2019,1003,2010,7,58.64
08/06/2019,1004,2006,1,7.46
04/10/2022,1005,2007,5,23.51
23/05/2020,1003,2020,6,18.96
22/02/2021,1005,2020,6,48.69
28/02/2019,1003,2003,2,14.01
06/10/2019,1002,2011,5,33.08
26/06/2021,1003,2014,9,62.39
07/08/2018,1004,2002,9,23.71
20/01/2021,1002,2013,10,82.93
21/06/2022,1004,2015,1,5.17
25/08/2022,1004,2009,10,37.69
07/07/2022,1005,2015,8,55.25
18/06/2020,1003,2004,2,12.63
04/10/2018,1005,2001,4,18.05
05/08/2021,1003,2005,6,36.23
13/10/2018,1005,2006,3,14.78
24/12/2021,1003,2015,8,67.98
22/11/2019,1002,2006,9,47.92
30/11/2019,1005,2006,1,8.79
06/08/2019,1005,2007,10,87.81
03/04/2020,1004,2009,4,24.99
21/03/2021,1001,2003,1,10.01
07/08/2019,1001,2011,9,53.93
10/07/2022,1004,2013,6,43.39
20/05/2019,1002,2012,3,15.76
19/06/2022,1002,2007,3,17.61
22/05/2022,1001,2011,8,48.51
15/02/2019,1005,2001,2,9.8
01/07/2021,1003,2017,1,5.46
03/08/2022,1001,2018,5,28.56
03/01/2022,1004,2005,9,68.46
04/01/2022,1004,2002,3,19.3
21/08/2020,1005,2001,3,19.57
17/02/2020,1002,2001,9,79.53
17/11/2018,1002,2003,5,30.06
18/08/2021,1001,2015,5,41.01
02/10/2019,1005,2012,6,73.75
10/12/2022,1004,2004,4,19.61
20/01/2020,1003,2016,10,57.29
02/08/2022,1001,2005,8,20.64
24/11/2021,1005,2010,3,6.98
08/07/2018,1003,2008,1,11.02
26/03/2021,1003,2012,8,54.33
09/05/2019,1002,2011,2,10.85
02/02/2019,1004,2016,2,5.17
02/07/2022,1002,2014,1,6.03
17/09/2019,1004,2004,8,58.53
31/12/2019,1001,2007,3,6.56
28/07/2021,1001,2003,9,25.38
31/12/2019,1001,2001,5,19.47
11/04/2022,1001,2003,9,100.4
21/03/2019,1003,2007,6,31.04
04/11/2019,1003,2006,8,81.58
09/06/2021,1005,2018,10,65.38
23/10/2022,1001,2017,7,67.65
19/12/2019,1005,2012,4,24.23
12/09/2020,1002,2008,10,107.84
17/05/2022,1004,2020,5,49.33
07/10/2021,1002,2017,1,6.11
14/10/2018,1001,2007,10,85.36
28/08/2020,1001,2001,4,17.58
16/10/2018,1005,2003,1,7.04
13/06/2020,1001,2004,10,49.37
18/03/2020,1004,2007,10,64.36
16/02/2021,1001,2005,6,29.64
08/07/2021,1005,2003,3,12.59
07/01/2019,1003,2002,4,26.71
06/06/2019,1002,2005,3,11.94
24/01/2021,1002,2011,6,41.07
07/08/2018,1002,2002,6,42.63
06/05/2020,1003,2007,2,14.39
10/07/2020,1005,2004,1,5.99
12/05/2019,1002,2016,6,46.95
28/10/2018,1001,2011,3,15.47
08/09/2019,1002,2011,8,62.15
21/06/2021,1005,2011,6,49.51
22/01/2020,1005,2014,7,64.83
13/08/2020,1001,2003,3,25.75
18/01/2019,1002,2008,2,24.63
19/08/2021,1001,2017,2,6.81
27/11/2022,1004,2002,5,29.65
14/12/2020,1003,2012,8,33.73
22/03/2022,1002,2002,5,43.63
15/08/2018,1003,2003,6,34.92
16/04/2020,1002,2019,6,14.44
18/07/2022,1005,2015,9,46.84
26/04/2019,1003,2003,8,49.1
01/10/2020,1003,2007,6,56.1
24/04/2020,1002,2007,1,5.12
20/01/2018,1003,2002,4,24.82
04/06/2018,1004,2002,4,31.74
03/04/2021,1003,2010,8,62.61
08/08/2020,1003,2002,10,85.26
03/10/2018,1002,2005,10,21.17
30/06/2021,1001,2014,6,29.57
14/12/2020,1004,2017,3,20.76
04/01/2018,1001,2007,7,56.02
30/09/2020,1005,2012,10,38.88
15/11/2019,1005,2011,7,17.67
17/10/2018,1005,2018,7,59.64
07/06/2018,1005,2019,5,51.14
24/10/2019,1003,2010,5,49.3
16/09/2020,1001,2013,4,34.12
17/04/2019,1004,2012,2,22.66
26/11/2020,1003,2014,8,82.09
13/02/2019,1002,2013,5,23
23/01/2020,1004,2003,3,36.29
10/12/2022,1001,2003,8,117.36
26/05/2021,1002,2007,8,28.35
17/02/2018,1003,2009,8,43.91
03/05/2018,1002,2014,3,31.91
08/04/2022,1005,2002,9,114.68
26/09/2020,1002,2013,5,32.02
03/03/2019,1001,2010,4,23.97
24/10/2020,1002,2019,2,24.69
05/12/2020,1001,2013,3,37.05
21/03/2019,1001,2019,3,28.09
21/09/2020,1004,2005,5,35.89
21/07/2020,1002,2016,1,4.59
13/08/2020,1002,2014,10,16.36
30/01/2021,1001,2001,2,10.94
25/08/2022,1001,2006,4,39.12
24/12/2020,1001,2008,8,58.93
09/11/2018,1004,2018,2,5.45
26/07/2019,1005,2005,2,12.93
24/03/2019,1001,2006,3,6.41
05/02/2021,1004,2015,8,23.41
16/04/2020,1003,2010,3,27.41
20/11/2022,1003,2006,9,42.04
25/12/2022,1004,2001,8,35.16
26/01/2019,1004,2012,9,43.76
19/10/2018,1003,2011,3,32.51
03/04/2018,1004,2014,2,25.42
05/12/2018,1001,2016,2,4.83
20/12/2019,1003,2009,9,87.41
21/02/2022,1004,2018,7,24.96
31/01/2020,1003,2010,1,9.5
29/12/2019,1004,2006,2,6.59
05/06/2020,1002,2009,1,6.91
26/05/2021,1002,2016,1,4.17
26/07/2021,1001,2011,7,60.5
30/06/2021,1002,2012,6,55.01
05/01/2019,1004,2015,4,13.77
02/06/2021,1003,2006,9,30.46
02/12/2018,1001,2017,4,38.67
14/11/2019,1003,2018,6,38.55
01/03/2021,1005,2020,7,53.07
16/03/2019,1002,2020,5,18.06
27/03/2019,1002,2005,6,43.02
15/01/2021,1002,2006,9,81.52
27/10/2021,1001,2019,3,31.56
02/12/2022,1001,2009,4,30.11
29/04/2018,1002,2009,10,134.07
14/06/2021,1001,2016,6,62.65
15/06/2021,1003,2019,9,96.82
20/07/2018,1005,2014,3,12.72
09/02/2018,1002,2018,8,37.92
18/02/2020,1001,2012,6,65.54
13/01/2020,1003,2001,9,70.64
25/12/2021,1003,2015,7,91.51
06/04/2018,1004,2009,7,45.43
09/01/2018,1002,2018,1,4.36
13/02/2020,1004,2007,8,52.58
13/11/2018,1001,2003,9,53.31
19/02/2019,1004,2003,4,24.24
09/01/2020,1001,2002,4,21.97
14/04/2022,1003,2017,9,69.87
25/10/2022,1004,2010,10,120.3
04/02/2020,1005,2008,2,9.9
08/03/2021,1001,2011,10,71.22
10/06/2021,1004,2006,6,79.57
01/08/2018,1004,2009,7,110.71
06/09/2021,1004,2005,6,38.2
07/04/2019,1004,2001,5,41.05
16/08/2020,1005,2020,4,23.48
20/07/2020,1002,2018,8,53.85
03/04/2021,1001,2003,6,54.91
31/07/2019,1005,2008,3,9.76
15/06/2022,1005,2017,5,23.38
22/06/2018,1004,2009,5,16.36
23/12/2018,1001,2004,9,46.86
19/02/2018,1001,2011,8,92.6
04/12/2021,1005,2017,7,52.66
06/05/2021,1001,2005,9,80.21
29/07/2021,1004,2001,6,72.17
06/03/2021,1001,2016,10,30.26
16/10/2022,1004,2002,10,90.79
17/08/2022,1005,2019,8,59.9
25/11/2021,1002,2011,3,22.76
05/03/2022,1004,2016,5,15.52
07/04/2019,1001,2007,1,10.1
24/05/2022,1005,2013,4,38.94
06/03/2022,1001,2017,4,38.12
16/02/2020,1001,2009,6,22.59
02/06/2021,1002,2015,4,34.44
10/04/2018,1005,2019,3,17.16
17/06/2020,1004,2008,5,46.91
02/09/2019,1001,2007,2,16.63
08/04/2020,1004,2016,8,37.8
16/08/2022,1002,2020,8,44.46
12/04/2021,1005,2012,8,59.87
16/06/2021,1003,2012,1,4.97
26/06/2019,1005,2009,5,37.57
09/05/2019,1002,2001,7,14.47
17/01/2022,1002,2005,3,34.83
17/03/2020,1001,2002,4,38.06
22/12/2018,1002,2019,8,45.17
25/11/2018,1004,2014,2,24.21
03/07/2019,1002,2013,7,13.52
17/09/2022,1003,2012,6,52.46
15/02/2019,1001,2014,10,91.59
03/07/2021,1003,2019,8,58.97
04/06/2021,1001,2006,1,11.97
22/02/2018,1005,2006,8,75.07
14/07/2021,1005,2005,3,28.16
20/10/2021,1003,2012,6,26.6
12/01/2018,1003,2010,2,15.57
11/10/2019,1003,2010,3,17.45
07/03/2018,1004,2003,6,67.74
16/10/2019,1005,2009,8,65.6
08/09/2018,1002,2004,8,66.44
07/05/2018,1005,2011,2,17.07
31/08/2020,1005,2001,9,28.77
23/06/2021,1005,2009,5,67.65
15/07/2019,1004,2005,2,18.33
23/07/2022,1001,2005,9,28.72
12/12/2020,1005,2019,6,68.9
24/06/2022,1004,2020,4,15.93
13/10/2020,1003,2006,4,29.1
14/08/2018,1001,2006,6,47.27
17/04/2022,1004,2015,9,38.19
13/06/2022,1005,2019,6,44.35
23/10/2018,1003,2015,3,37.36
17/09/2018,1002,2004,2,10.74
17/01/2022,1002,2019,9,55
17/09/2019,1005,2014,9,79.27
29/08/2019,1001,2010,7,54.14
20/02/2020,1003,2005,5,26.66
18/11/2020,1003,2019,7,73.52
03/05/2022,1002,2018,10,92.81
05/06/2022,1002,2017,7,65.08
20/09/2021,1001,2012,3,11.6
19/05/2018,1005,2018,3,20.28
24/04/2018,1001,2018,5,39.38
12/08/2018,1004,2005,2,14.52
03/11/2019,1004,2001,4,37.92
04/06/2022,1004,2010,2,13
06/10/2022,1001,2010,3,21.36
08/01/2022,1002,2017,1,7.44
20/11/2019,1004,2011,8,38.4
08/09/2018,1004,2006,2,12.02
16/04/2020,1004,2001,10,61.99
05/06/2021,1001,2012,7,67.7
16/05/2018,1002,2016,5,19.78
13/03/2019,1003,2017,2,24.49
09/11/2018,1005,2001,6,43.21
02/11/2022,1002,2013,10,27.79
24/01/2018,1003,2017,1,6.83
11/01/2021,1002,2002,1,11.27
15/08/2019,1001,2019,1,7.8
10/11/2021,1001,2015,4,30.71
08/10/2019,1003,2006,9,29.32
14/07/2018,1004,2015,5,39.28
09/02/2018,1003,2017,3,28.78
15/05/2018,1005,2019,5,33.1
25/11/2018,1004,2019,8,61.11
10/02/2018,1002,2018,8,60.66
27/04/2022,1001,2005,4,22.09
12/02/2020,1002,2007,5,41.22
13/01/2022,1005,2004,9,93.95
22/12/2018,1001,2007,2,12.11
21/02/2018,1002,2016,8,82.48
05/12/2020,1005,2002,10,73.96
19/12/2021,1002,2013,5,56.14
01/09/2021,1003,2009,8,40.34
09/04/2021,1003,2015,6,26.39
31/08/2022,1004,2012,5,23.02
10/03/2019,1005,2018,6,46.74
20/05/2021,1004,2018,8,37.46
12/06/2021,1003,2012,8,31.93
02/03/2021,1004,2008,7,67.15
23/05/2022,1005,2002,9,33.36
12/03/2019,1004,2012,6,22.21
14/06/2020,1001,2019,8,41.33
30/11/2021,1001,2020,7,49.15
22/08/2018,1002,2010,1,4.02
20/11/2020,1001,2012,9,42.27
27/01/2022,1002,2011,2,11.47
21/06/2019,1005,2015,9,57.84
05/04/2018,1004,2009,8,88.83
20/08/2019,1003,2008,4,27.51
11/09/2022,1005,2011,7,17.6
19/04/2018,1005,2019,6,29.54
08/10/2022,1004,2015,2,17.72
05/08/2019,1002,2012,4,13.73
03/01/2018,1005,2010,10,39.33
26/03/2020,1001,2008,9,77.63
24/11/2022,1001,2011,5,25.8
16/08/2021,1005,2013,6,51.62
30/06/2020,1004,2009,2,9.44
03/02/2020,1005,2018,5,46.19
27/09/2018,1004,2013,2,18.3
13/04/2018,1005,2013,9,39.15
05/06/2020,1002,2009,7,49.67
28/03/2020,1001,2006,3,19.15
14/09/2018,1001,2001,7,31.13
01/06/2018,1005,2010,4,43.41
29/09/2018,1005,2012,8,30.32
16/02/2022,1005,2005,1,6.79
07/06/2022,1002,2004,7,51.93
29/11/2019,1002,2015,5,23.67
22/09/2019,1005,2005,10,42.13
19/10/2021,1002,2008,9,49.37
09/10/2019,1004,2016,1,4.34
25/12/2021,1001,2019,9,21.05
29/07/2018,1004,2016,10,84.7
03/01/2021,1002,2007,2,21.19
23/06/2019,1003,2015,3,20.11
29/02/2020,1004,2007,2,17.42
16/10/2021,1004,2014,9,58.3
27/07/2021,1003,2007,5,50.55
29/11/2020,1001,2013,4,50.11
02/05/2022,1003,2001,1,4.56
08/05/2021,1004,2018,6,36.65
20/11/2018,1001,2014,1,8.7
09/09/2021,1003,2012,8,28.56
13/07/2022,1001,2013,6,36.65
11/08/2019,1005,2001,5,61.73
18/09/2018,1002,2018,3,15.8
02/12/2022,1002,2001,9,73.71
05/04/2022,1001,2013,8,53.56
14/12/2019,1005,2020,3,15.67
14/10/2021,1002,2016,10,58.59
10/02/2019,1001,2014,5,48.21
23/02/2018,1003,2002,7,48.82
20/10/2021,1001,2007,10,57.03
07/08/2022,1001,2012,2,17.64
13/08/2019,1005,2018,2,16.91
23/03/2022,1005,2015,1,8.78
24/05/2022,1003,2015,5,16.52
